https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume EUR
1548288000,2019-01-24 00:00:00,BTC/EUR,3128.10,3184.40,3105.00,3163.77,1766.34634128,5588313.564151425
1548201600,2019-01-23 00:00:00,BTC/EUR,3147.27,3189.76,3100.54,3120.81,1841.42318751,5746731.897813083
1548115200,2019-01-22 00:00:00,BTC/EUR,3119.72,3179.73,3031.00,3154.05,1813.67323776,5720416.075556928
1548028800,2019-01-21 00:00:00,BTC/EUR,3117.61,3145.77,3080.50,3114.22,1792.35379524,5581784.036212312
1547942400,2019-01-20 00:00:00,BTC/EUR,3248.67,3260.84,3054.90,3116.61,1193.86767511,3720819.934924577
1547856000,2019-01-19 00:00:00,BTC/EUR,3188.02,3304.87,3173.42,3249.89,683.11624520,2220052.6541130277
1547769600,2019-01-18 00:00:00,BTC/EUR,3203.00,3203.01,3149.48,3188.10,1712.28065543,5458921.957576383
1547683200,2019-01-17 00:00:00,BTC/EUR,3168.00,3211.44,3119.00,3195.36,1941.13374663,6202621.1286316365
1547596800,2019-01-16 00:00:00,BTC/EUR,3146.95,3228.70,3138.50,3167.00,2248.91603088,7122317.069796961
1547510400,2019-01-15 00:00:00,BTC/EUR,3202.08,3217.42,3119.00,3146.99,2119.71750467,6670729.790021443
1547424000,2019-01-14 00:00:00,BTC/EUR,3072.40,3239.18,3066.04,3193.00,1774.78495706,5666888.36789258
1547337600,2019-01-13 00:00:00,BTC/EUR,3174.00,3187.00,3045.79,3074.84,935.38202074,2876150.052652182
1547251200,2019-01-12 00:00:00,BTC/EUR,3184.30,3193.33,3130.00,3174.28,651.90477941,2069328.3031855747
1547164800,2019-01-11 00:00:00,BTC/EUR,3164.73,3261.35,3121.45,3184.45,2176.33557694,6930431.827986582
1547078400,2019-01-10 00:00:00,BTC/EUR,3460.60,3499.99,3122.22,3164.33,6263.35482870,19819321.58510027
1546992000,2019-01-09 00:00:00,BTC/EUR,3497.83,3541.80,3450.00,3468.34,1711.69087024,5936725.912888202
1546905600,2019-01-08 00:00:00,BTC/EUR,3498.68,3612.08,3450.00,3495.52,2099.35870521,7338350.34123566
1546819200,2019-01-07 00:00:00,BTC/EUR,3549.70,3576.13,3467.57,3497.11,1679.62120952,5873820.128024488
1546732800,2019-01-06 00:00:00,BTC/EUR,3349.99,3580.26,3312.81,3550.00,817.53972625,2902266.0281875
1546646400,2019-01-05 00:00:00,BTC/EUR,3366.70,3412.00,3333.00,3343.00,430.07214292,1437731.17378156
1546560000,2019-01-04 00:00:00,BTC/EUR,3333.83,3385.00,3286.61,3358.75,1649.71410764,5540977.25903585
1546473600,2019-01-03 00:00:00,BTC/EUR,3445.36,3445.36,3307.05,3325.58,2205.69894119,7335228.28484264
1546387200,2019-01-02 00:00:00,BTC/EUR,3343.81,3454.40,3296.74,3433.28,1119.02516755,3841926.7272460647
1546300800,2019-01-01 00:00:00,BTC/EUR,3233.87,3347.55,3195.00,3342.30,715.11531146,2390129.9054927584
1546214400,2018-12-31 00:00:00,BTC/EUR,3373.80,3373.80,3195.91,3233.87,2074.48528756,6708615.736881657
1546128000,2018-12-30 00:00:00,BTC/EUR,3278.34,3400.00,3238.62,3373.80,731.08640058,2466539.2982768044
1546041600,2018-12-29 00:00:00,BTC/EUR,3416.37,3464.30,3245.74,3262.73,2102.03617016,6858376.4734661365
1545955200,2018-12-28 00:00:00,BTC/EUR,3156.97,3466.66,3140.00,3416.39,2860.06222629,9771087.989274893
1545868800,2018-12-27 00:00:00,BTC/EUR,3370.28,3389.53,3130.00,3154.93,2727.18392303,8604074.374285039
1545782400,2018-12-26 00:00:00,BTC/EUR,3334.72,3398.79,3252.00,3368.53,843.74147039,2842168.455252827
1545696000,2018-12-25 00:00:00,BTC/EUR,3554.04,3560.38,3257.00,3321.00,1645.00355954,5463056.82123234
1545609600,2018-12-24 00:00:00,BTC/EUR,3486.67,3726.09,3476.20,3550.00,2730.10494144,9691872.542112
1545523200,2018-12-23 00:00:00,BTC/EUR,3512.00,3584.00,3449.35,3475.98,643.55035049,2236968.1472962303
1545436800,2018-12-22 00:00:00,BTC/EUR,3386.62,3530.00,3338.39,3510.70,783.85726963,2751887.716490041
1545350400,2018-12-21 00:00:00,BTC/EUR,3553.88,3638.00,3319.70,3386.65,2730.30342092,9246582.080458717
1545264000,2018-12-20 00:00:00,BTC/EUR,3242.16,3654.94,3220.00,3566.56,3839.81125781,13694917.239654833
1545177600,2018-12-19 00:00:00,BTC/EUR,3235.85,3463.42,3201.00,3231.01,3993.87941640,12904264.333182566
1545091200,2018-12-18 00:00:00,BTC/EUR,3094.49,3244.62,3016.51,3233.39,2738.21449807,8853715.375914557
1545004800,2018-12-17 00:00:00,BTC/EUR,2834.19,3172.02,2822.58,3095.61,3004.94002903,9302122.403265558
1544918400,2018-12-16 00:00:00,BTC/EUR,2824.50,2889.49,2817.30,2835.00,549.69356843,1558381.2664990502
1544832000,2018-12-15 00:00:00,BTC/EUR,2832.61,2861.00,2773.36,2819.00,700.04576226,1973429.0038109398
1544745600,2018-12-14 00:00:00,BTC/EUR,2878.98,2907.00,2780.00,2832.92,2304.02881349,6527129.306312092
1544659200,2018-12-13 00:00:00,BTC/EUR,3023.54,3029.99,2834.84,2879.73,2687.60112341,7739565.583117479
1544572800,2018-12-12 00:00:00,BTC/EUR,2965.11,3095.00,2938.07,3023.77,2280.66540591,6896207.634428481
1544486400,2018-12-11 00:00:00,BTC/EUR,3014.50,3020.00,2917.76,2966.69,1751.40858511,5195886.335359986
1544400000,2018-12-10 00:00:00,BTC/EUR,3105.49,3151.81,2961.25,3011.00,2008.16466457,6046583.80502027
1544313600,2018-12-09 00:00:00,BTC/EUR,2995.00,3200.00,2976.00,3105.60,1179.79033402,3663956.861332512
1544227200,2018-12-08 00:00:00,BTC/EUR,2972.69,3110.08,2860.48,2991.36,1743.34383791,5214969.022970458
1544140800,2018-12-07 00:00:00,BTC/EUR,3034.17,3199.99,2822.35,2977.11,4493.93009328,13378924.220004821
1544054400,2018-12-06 00:00:00,BTC/EUR,3256.73,3399.39,3030.00,3030.00,3857.70810913,11688855.570663901
1543968000,2018-12-05 00:00:00,BTC/EUR,3449.97,3459.41,3239.39,3259.87,1792.27640146,5842588.07282741
1543881600,2018-12-04 00:00:00,BTC/EUR,3386.41,3642.00,3270.00,3449.97,2962.03888040,10218945.276213586
1543795200,2018-12-03 00:00:00,BTC/EUR,3622.87,3634.58,3300.00,3386.72,2853.59596247,9664330.518016398
1543708800,2018-12-02 00:00:00,BTC/EUR,3672.73,3769.99,3565.00,3618.10,784.87644368,2839761.460878608
1543622400,2018-12-01 00:00:00,BTC/EUR,3522.65,3770.00,3454.93,3672.74,1229.51968733,4515706.136444383
1543536000,2018-11-30 00:00:00,BTC/EUR,3735.92,3779.95,3399.37,3512.88,2251.64351151,7909753.458713248
1543449600,2018-11-29 00:00:00,BTC/EUR,3725.45,3889.11,3590.95,3736.05,2432.31097934,9087235.434363207
1543363200,2018-11-28 00:00:00,BTC/EUR,3337.22,3853.13,3337.18,3720.16,3747.66999361,13941932.003428176
1543276800,2018-11-27 00:00:00,BTC/EUR,3296.02,3400.00,3154.64,3349.43,3375.13781655,11304787.856887067
1543190400,2018-11-26 00:00:00,BTC/EUR,3482.73,3590.00,3113.22,3281.33,5884.57103435,19309219.472143687
1543104000,2018-11-25 00:00:00,BTC/EUR,3351.95,3630.00,3033.17,3482.76,5384.86305633,18754185.658063874
1543017600,2018-11-24 00:00:00,BTC/EUR,3790.86,3859.99,3204.81,3352.66,3173.96962541,10641241.00432709
